x,y,z,res
22.0,-11.0,14.0,
22.0,-11.0,15.0,
22.0,-11.0,16.0,
22.0,-11.0,17.0,
22.0,-11.0,18.0,
22.0,-11.0,19.0,
22.0,-11.0,20.0,
22.0,-11.0,21.0,
22.0,-11.0,22.0,
22.0,-11.0,23.0,
22.0,-11.0,24.0,
22.0,-11.0,25.0,
22.0,-11.0,26.0,
22.0,-11.0,27.0,
22.0,-10.0,-27.0,
22.0,-10.0,-26.0,
22.0,-10.0,-25.0,
22.0,-10.0,-24.0,
22.0,-10.0,-23.0,
22.0,-10.0,-22.0,
22.0,-10.0,-21.0,
22.0,-10.0,-20.0,
22.0,-10.0,-19.0,
22.0,-10.0,-18.0,
22.0,-10.0,-17.0,
22.0,-10.0,-16.0,
22.0,-10.0,-15.0,
22.0,-10.0,-14.0,
22.0,-10.0,-13.0,
22.0,-10.0,-12.0,708.6129122533397
22.0,-10.0,-11.0,704.9233799191396
22.0,-10.0,-10.0,647.6741356911202
22.0,-10.0,-9.0,592.4502844452576
22.0,-10.0,-8.0,592.4502844452576
22.0,-10.0,-7.0,592.4502844452576
22.0,-10.0,-6.0,592.4502844452576
22.0,-10.0,-5.0,592.4502844453624
22.0,-10.0,-4.0,592.4502852948661
22.0,-10.0,-3.0,592.4512161541751
22.0,-10.0,-2.0,592.5885623090709
22.0,-10.0,-1.0,595.2276695845396
22.0,-10.0,0.0,600.0000000000001
22.0,-10.0,1.0,595.2276695845396
22.0,-10.0,2.0,592.5885623090709
22.0,-10.0,3.0,592.4512161541751
22.0,-10.0,4.0,592.4502852948661
22.0,-10.0,5.0,592.4502844453624
22.0,-10.0,6.0,592.4502844452576
22.0,-10.0,7.0,592.4502844452576
22.0,-10.0,8.0,592.4502844452576
22.0,-10.0,9.0,592.4502844452576
22.0,-10.0,10.0,652.3436902275486
22.0,-10.0,11.0,718.2158828050605
22.0,-10.0,12.0,725.6954053934127
22.0,-10.0,13.0,
22.0,-10.0,14.0,
22.0,-10.0,15.0,
22.0,-10.0,16.0,
22.0,-10.0,17.0,
22.0,-10.0,18.0,
22.0,-10.0,19.0,
22.0,-10.0,20.0,
22.0,-10.0,21.0,
22.0,-10.0,22.0,
22.0,-10.0,23.0,
22.0,-10.0,24.0,
22.0,-10.0,25.0,
22.0,-10.0,26.0,
22.0,-10.0,27.0,
22.0,-9.0,-27.0,
22.0,-9.0,-26.0,
22.0,-9.0,-25.0,
22.0,-9.0,-24.0,
22.0,-9.0,-23.0,
22.0,-9.0,-22.0,
22.0,-9.0,-21.0,
22.0,-9.0,-20.0,
22.0,-9.0,-19.0,
22.0,-9.0,-18.0,
22.0,-9.0,-17.0,
22.0,-9.0,-16.0,
22.0,-9.0,-15.0,
22.0,-9.0,-14.0,
22.0,-9.0,-13.0,710.4825706683981
22.0,-9.0,-12.0,708.614632786565
22.0,-9.0,-11.0,705.266478538128
22.0,-9.0,-10.0,701.2897449298804
22.0,-9.0,-9.0,649.1304379835183
22.0,-9.0,-8.0,599.8380284441324
22.0,-9.0,-7.0,599.8380284441324
22.0,-9.0,-6.0,599.8380284441324
22.0,-9.0,-5.0,599.8380284441347
22.0,-9.0,-4.0,599.83802846236
22.0,-9.0,-3.0,599.8380484330104
22.0,-9.0,-2.0,599.84099505666
22.0,-9.0,-1.0,599.8976144495907
22.0,-9.0,0.0,600.0000000000001
22.0,-9.0,1.0,599.8976144495907
22.0,-9.0,2.0,599.84099505666
22.0,-9.0,3.0,599.8380484330104
22.0,-9.0,4.0,599.83802846236
22.0,-9.0,5.0,599.8380284441347
22.0,-9.0,6.0,599.8380284441324
22.0,-9.0,7.0,599.8380284441324
22.0,-9.0,8.0,599.8380284441324
22.0,-9.0,9.0,654.5218167201912
22.0,-9.0,10.0,713.8148661969269
22.0,-9.0,11.0,718.2158828050605
22.0,-9.0,12.0,725.7042124429756
22.0,-9.0,13.0,735.7583480012844
22.0,-9.0,14.0,
22.0,-9.0,15.0,
22.0,-9.0,16.0,
22.0,-9.0,17.0,
22.0,-9.0,18.0,
22.0,-9.0,19.0,
22.0,-9.0,20.0,
22.0,-9.0,21.0,
22.0,-9.0,22.0,
22.0,-9.0,23.0,
22.0,-9.0,24.0,
22.0,-9.0,25.0,
22.0,-9.0,26.0,
22.0,-9.0,27.0,
22.0,-8.0,-27.0,
22.0,-8.0,-26.0,
22.0,-8.0,-25.0,
22.0,-8.0,-24.0,
22.0,-8.0,-23.0,
22.0,-8.0,-22.0,
22.0,-8.0,-21.0,
22.0,-8.0,-20.0,
22.0,-8.0,-19.0,
22.0,-8.0,-18.0,
22.0,-8.0,-17.0,
22.0,-8.0,-16.0,
22.0,-8.0,-15.0,
22.0,-8.0,-14.0,710.5583795784343
22.0,-8.0,-13.0,710.4778937741961
22.0,-8.0,-12.0,708.6129122533397
22.0,-8.0,-11.0,704.365781194005
22.0,-8.0,-10.0,701.9239512046678
22.0,-8.0,-9.0,697.955640145138
22.0,-8.0,-8.0,650.0901024618128
22.0,-8.0,-7.0,610.4177023005119
22.0,-8.0,-6.0,605.0100295883955
22.0,-8.0,-5.0,605.0100295884648
22.0,-8.0,-4.0,605.0100301499426
22.0,-8.0,-3.0,605.0106453996664
22.0,-8.0,-2.0,605.1014240845199
22.0,-8.0,-1.0,606.8457371148786
22.0,-8.0,0.0,610.0000000000001
22.0,-8.0,1.0,606.8457371148786
22.0,-8.0,2.0,605.1014240845199
22.0,-8.0,3.0,605.0106453996664
22.0,-8.0,4.0,605.0100301499426
22.0,-8.0,5.0,605.0100295884648
22.0,-8.0,6.0,605.0100295883955
22.0,-8.0,7.0,610.5715008979874
22.0,-8.0,8.0,655.9984870603001
22.0,-8.0,9.0,708.8751299821478
22.0,-8.0,10.0,713.6139630067855
22.0,-8.0,11.0,719.5068466825195
22.0,-8.0,12.0,725.6954053934127
22.0,-8.0,13.0,735.6063653826184
22.0,-8.0,14.0,744.159540946232
22.0,-8.0,15.0,
22.0,-8.0,16.0,
22.0,-8.0,17.0,
22.0,-8.0,18.0,
22.0,-8.0,19.0,
22.0,-8.0,20.0,
22.0,-8.0,21.0,
22.0,-8.0,22.0,
22.0,-8.0,23.0,
22.0,-8.0,24.0,
22.0,-8.0,25.0,
22.0,-8.0,26.0,
22.0,-8.0,27.0,
22.0,-7.0,-27.0,
22.0,-7.0,-26.0,
22.0,-7.0,-25.0,
22.0,-7.0,-24.0,
22.0,-7.0,-23.0,
22.0,-7.0,-22.0,
22.0,-7.0,-21.0,
22.0,-7.0,-20.0,
22.0,-7.0,-19.0,
22.0,-7.0,-18.0,
22.0,-7.0,-17.0,
22.0,-7.0,-16.0,
22.0,-7.0,-15.0,710.8003605661861
22.0,-7.0,-14.0,710.5583795784343
22.0,-7.0,-13.0,710.482232902817
22.0,-7.0,-12.0,708.4849857679425
22.0,-7.0,-11.0,704.9248774849185
22.0,-7.0,-10.0,701.9239512046678
22.0,-7.0,-9.0,697.955640145138
22.0,-7.0,-8.0,685.2253148166704
22.0,-7.0,-7.0,648.3333532550367
22.0,-7.0,-6.0,621.2351054172876
22.0,-7.0,-5.0,610.669684075267
22.0,-7.0,-4.0,610.6696851251262
22.0,-7.0,-3.0,610.6708355275978
22.0,-7.0,-2.0,610.840574772335
22.0,-7.0,-1.0,614.1021154835289
22.0,-7.0,0.0,620.0000000000002
22.0,-7.0,1.0,614.1021154835289
22.0,-7.0,2.0,610.840574772335
22.0,-7.0,3.0,610.6708355275978
22.0,-7.0,4.0,610.6696851251262
22.0,-7.0,5.0,610.669684075267
22.0,-7.0,6.0,625.1624318405661
22.0,-7.0,7.0,657.170170739942
22.0,-7.0,8.0,691.787585917613
22.0,-7.0,9.0,708.8751299821478
22.0,-7.0,10.0,711.8386841326567
22.0,-7.0,11.0,718.2158828050605
22.0,-7.0,12.0,726.800752284796
22.0,-7.0,13.0,735.7583480012844
22.0,-7.0,14.0,743.3379287129072
22.0,-7.0,15.0,754.0443659702337
22.0,-7.0,16.0,
22.0,-7.0,17.0,
22.0,-7.0,18.0,
22.0,-7.0,19.0,
22.0,-7.0,20.0,
22.0,-7.0,21.0,
22.0,-7.0,22.0,
22.0,-7.0,23.0,
22.0,-7.0,24.0,
22.0,-7.0,25.0,
22.0,-7.0,26.0,
22.0,-7.0,27.0,
22.0,-6.0,-27.0,
22.0,-6.0,-26.0,
22.0,-6.0,-25.0,
22.0,-6.0,-24.0,
22.0,-6.0,-23.0,
22.0,-6.0,-22.0,
22.0,-6.0,-21.0,
22.0,-6.0,-20.0,
22.0,-6.0,-19.0,
22.0,-6.0,-18.0,
22.0,-6.0,-17.0,
22.0,-6.0,-16.0,712.8359284880963
22.0,-6.0,-15.0,711.113971918561
22.0,-6.0,-14.0,710.5900583684745
22.0,-6.0,-13.0,710.4778937741961
22.0,-6.0,-12.0,708.614632786565
22.0,-6.0,-11.0,705.266478538128
22.0,-6.0,-10.0,701.9239512046678
22.0,-6.0,-9.0,697.1053928334392
22.0,-6.0,-8.0,691.1747025735866
22.0,-6.0,-7.0,674.7747791523838
22.0,-6.0,-6.0,645.7308692212334
22.0,-6.0,-5.0,623.8219322297799
22.0,-6.0,-4.0,615.1935542590663
22.0,-6.0,-3.0,615.1941468807661
22.0,-6.0,-2.0,615.2815868526081
22.0,-6.0,-1.0,616.9617464903516
22.0,-6.0,0.0,620.0000000000002
22.0,-6.0,1.0,616.9617464903516
22.0,-6.0,2.0,615.2815868526081
22.0,-6.0,3.0,615.1941468807661
22.0,-6.0,4.0,615.1935542590663
22.0,-6.0,5.0,628.5168172154412
22.0,-6.0,6.0,655.7349743430362
22.0,-6.0,7.0,687.9743758786447
22.0,-6.0,8.0,703.7906842694337
22.0,-6.0,9.0,708.3640099686679
22.0,-6.0,10.0,713.5205176370148
22.0,-6.0,11.0,718.8152311269415
22.0,-6.0,12.0,725.7042124429756
22.0,-6.0,13.0,736.0623106058467
22.0,-6.0,14.0,743.3379287129072
22.0,-6.0,15.0,753.9176773402883
22.0,-6.0,16.0,763.0052486265326
22.0,-6.0,17.0,
22.0,-6.0,18.0,
22.0,-6.0,19.0,
22.0,-6.0,20.0,
22.0,-6.0,21.0,
22.0,-6.0,22.0,
22.0,-6.0,23.0,
22.0,-6.0,24.0,
22.0,-6.0,25.0,
22.0,-6.0,26.0,
22.0,-6.0,27.0,
22.0,-5.0,-27.0,
22.0,-5.0,-26.0,
22.0,-5.0,-25.0,
22.0,-5.0,-24.0,
22.0,-5.0,-23.0,
22.0,-5.0,-22.0,
22.0,-5.0,-21.0,
22.0,-5.0,-20.0,
22.0,-5.0,-19.0,
22.0,-5.0,-18.0,
22.0,-5.0,-17.0,715.0057932030177
22.0,-5.0,-16.0,712.850296183563
22.0,-5.0,-15.0,710.6857259772033
22.0,-5.0,-14.0,710.5583795784265
22.0,-5.0,-13.0,710.48223290285
22.0,-5.0,-12.0,708.6129122533589
22.0,-5.0,-11.0,704.3657811940832
22.0,-5.0,-10.0,701.2897449300013
22.0,-5.0,-9.0,697.1053928336182
22.0,-5.0,-8.0,691.1747025734314
22.0,-5.0,-7.0,685.0778241290506
22.0,-5.0,-6.0,666.001440247159
22.0,-5.0,-5.0,643.1015379758651
22.0,-5.0,-4.0,627.6277746962396
22.0,-5.0,-3.0,619.5445489709581
22.0,-5.0,-2.0,617.4526821135923
22.0,-5.0,-1.0,618.3597456884745
22.0,-5.0,0.0,620.0000000000001
22.0,-5.0,1.0,618.3597456884745
22.0,-5.0,2.0,617.4526821135923
22.0,-5.0,3.0,620.5167515161775
22.0,-5.0,4.0,632.3646965134056
22.0,-5.0,5.0,654.2003296151596
22.0,-5.0,6.0,681.406552104945
22.0,-5.0,7.0,700.9624954158409
22.0,-5.0,8.0,705.5598773449753
22.0,-5.0,9.0,710.6619977438747
22.0,-5.0,10.0,712.0021790755511
22.0,-5.0,11.0,718.815231126958
22.0,-5.0,12.0,726.0483092710933
22.0,-5.0,13.0,735.6063653830961
22.0,-5.0,14.0,744.3019351670032
22.0,-5.0,15.0,753.9176773405117
22.0,-5.0,16.0,763.0052486266297
22.0,-5.0,17.0,772.2412961170951
22.0,-5.0,18.0,
22.0,-5.0,19.0,
22.0,-5.0,20.0,
22.0,-5.0,21.0,
22.0,-5.0,22.0,
22.0,-5.0,23.0,
22.0,-5.0,24.0,
22.0,-5.0,25.0,
22.0,-5.0,26.0,
22.0,-5.0,27.0,
22.0,-4.0,-27.0,
22.0,-4.0,-26.0,
22.0,-4.0,-25.0,
22.0,-4.0,-24.0,
22.0,-4.0,-23.0,
22.0,-4.0,-22.0,
22.0,-4.0,-21.0,
22.0,-4.0,-20.0,
22.0,-4.0,-19.0,
22.0,-4.0,-18.0,714.2209587368882
22.0,-4.0,-17.0,715.0230944496573
22.0,-4.0,-16.0,712.8359281689546
22.0,-4.0,-15.0,710.6857259000446
22.0,-4.0,-14.0,710.5583795155969
22.0,-4.0,-13.0,710.4822331682512
22.0,-4.0,-12.0,708.6146329424676
22.0,-4.0,-11.0,705.2664790708156
22.0,-4.0,-10.0,701.0085032036338
22.0,-4.0,-9.0,697.3717055292285
22.0,-4.0,-8.0,690.8406942014497
22.0,-4.0,-7.0,685.4229725789559
22.0,-4.0,-6.0,676.8068649511479
22.0,-4.0,-5.0,656.4184662764638
22.0,-4.0,-4.0,640.9283787204757
22.0,-4.0,-3.0,630.5558211258414
22.0,-4.0,-2.0,624.1411050135262
22.0,-4.0,-1.0,620.5821117299994
22.0,-4.0,0.0,620.0000000000001
22.0,-4.0,1.0,621.4427530674786
22.0,-4.0,2.0,625.8711775393289
22.0,-4.0,3.0,636.210947391122
22.0,-4.0,4.0,650.535111044341
22.0,-4.0,5.0,672.419510329318
22.0,-4.0,6.0,693.7890247427807
22.0,-4.0,7.0,699.9137965279953
22.0,-4.0,8.0,704.0135165537494
22.0,-4.0,9.0,708.3640101527743
22.0,-4.0,10.0,713.6139626000876
22.0,-4.0,11.0,718.2158830058364
22.0,-4.0,12.0,725.6954070031827
22.0,-4.0,13.0,735.606369253112
22.0,-4.0,14.0,744.785004076464
22.0,-4.0,15.0,753.9176791501153
22.0,-4.0,16.0,762.0503306634076
22.0,-4.0,17.0,772.1688635403095
22.0,-4.0,18.0,780.3454735675737
22.0,-4.0,19.0,
22.0,-4.0,20.0,
22.0,-4.0,21.0,
22.0,-4.0,22.0,
22.0,-4.0,23.0,
22.0,-4.0,24.0,
22.0,-4.0,25.0,
22.0,-4.0,26.0,
22.0,-4.0,27.0,
22.0,-3.0,-27.0,
22.0,-3.0,-26.0,
22.0,-3.0,-25.0,
22.0,-3.0,-24.0,
22.0,-3.0,-23.0,
22.0,-3.0,-22.0,
22.0,-3.0,-21.0,
22.0,-3.0,-20.0,
22.0,-3.0,-19.0,715.4860020491482
22.0,-3.0,-18.0,713.2063448714739
22.0,-3.0,-17.0,714.6594597755087
22.0,-3.0,-16.0,713.2046831583381
22.0,-3.0,-15.0,710.6856413519043
22.0,-3.0,-14.0,710.5583106689198
22.0,-3.0,-13.0,710.4781853934534
22.0,-3.0,-12.0,708.6148037544615
22.0,-3.0,-11.0,704.8554411337612
22.0,-3.0,-10.0,701.9249478682674
22.0,-3.0,-9.0,697.1069841543833
22.0,-3.0,-8.0,691.001574307044
22.0,-3.0,-7.0,685.4223039411722
22.0,-3.0,-6.0,676.6460780209364
22.0,-3.0,-5.0,667.5520878858998
22.0,-3.0,-4.0,649.6309312236993
22.0,-3.0,-3.0,637.6929955152818
22.0,-3.0,-2.0,629.9098872341992
22.0,-3.0,-1.0,626.562386827611
22.0,-3.0,0.0,620.0000000000001
22.0,-3.0,1.0,627.1714001402194
22.0,-3.0,2.0,635.6192504902403
22.0,-3.0,3.0,647.0783703625494
22.0,-3.0,4.0,664.3568232550265
22.0,-3.0,5.0,687.3039776334933
22.0,-3.0,6.0,694.7864668282074
22.0,-3.0,7.0,701.0389807745184
22.0,-3.0,8.0,704.0142546708918
22.0,-3.0,9.0,708.1389855217255
22.0,-3.0,10.0,713.2785697444945
22.0,-3.0,11.0,718.216102982614
22.0,-3.0,12.0,726.8023812013706
22.0,-3.0,13.0,734.3778928550613
22.0,-3.0,14.0,744.1627299122214
22.0,-3.0,15.0,754.4548565320354
22.0,-3.0,16.0,763.0061118474293
22.0,-3.0,17.0,771.7475785449848
22.0,-3.0,18.0,781.9334455307383
22.0,-3.0,19.0,792.7853513973225
22.0,-3.0,20.0,
22.0,-3.0,21.0,
22.0,-3.0,22.0,
22.0,-3.0,23.0,
22.0,-3.0,24.0,
22.0,-3.0,25.0,
22.0,-3.0,26.0,
22.0,-3.0,27.0,
22.0,-2.0,-27.0,
22.0,-2.0,-26.0,
22.0,-2.0,-25.0,
22.0,-2.0,-24.0,
22.0,-2.0,-23.0,
22.0,-2.0,-22.0,
22.0,-2.0,-21.0,
22.0,-2.0,-20.0,716.9108308436032
22.0,-2.0,-19.0,715.386187124971
22.0,-2.0,-18.0,714.3028880052342
22.0,-2.0,-17.0,714.818144626729
22.0,-2.0,-16.0,712.7839866459941
22.0,-2.0,-15.0,710.785701451075
22.0,-2.0,-14.0,710.5792510724742
22.0,-2.0,-13.0,710.5254335641338
22.0,-2.0,-12.0,708.6400066721746
22.0,-2.0,-11.0,705.3531760078957
22.0,-2.0,-10.0,701.4492788163734
22.0,-2.0,-9.0,698.1762402908856
22.0,-2.0,-8.0,690.8605596533331
22.0,-2.0,-7.0,685.3236479705939
22.0,-2.0,-6.0,676.2526875771135
22.0,-2.0,-5.0,669.2377004368045
22.0,-2.0,-4.0,656.3766494348627
22.0,-2.0,-3.0,643.3281853142823
22.0,-2.0,-2.0,637.9827474044673
22.0,-2.0,-1.0,628.9704633180667
22.0,-2.0,0.0,619.9999999999998
22.0,-2.0,1.0,631.0465377893557
22.0,-2.0,2.0,645.5645343004104
22.0,-2.0,3.0,656.0883417225824
22.0,-2.0,4.0,674.3897846601709
22.0,-2.0,5.0,689.7401295594241
22.0,-2.0,6.0,693.7196267524404
22.0,-2.0,7.0,699.0451197318496
22.0,-2.0,8.0,704.1231621614133
22.0,-2.0,9.0,708.8957326951916
22.0,-2.0,10.0,713.547770965396
22.0,-2.0,11.0,719.5158791005992
22.0,-2.0,12.0,725.9574031826767
22.0,-2.0,13.0,736.2363067743414
22.0,-2.0,14.0,744.7455481593738
22.0,-2.0,15.0,754.2122353546157
22.0,-2.0,16.0,762.1959330580295
22.0,-2.0,17.0,771.6294058004024
22.0,-2.0,18.0,781.8982675054071
22.0,-2.0,19.0,791.7806664814999
22.0,-2.0,20.0,791.5042602576076
22.0,-2.0,21.0,
22.0,-2.0,22.0,
22.0,-2.0,23.0,
22.0,-2.0,24.0,
22.0,-2.0,25.0,
22.0,-2.0,26.0,
22.0,-2.0,27.0,
22.0,-1.0,-27.0,
22.0,-1.0,-26.0,
22.0,-1.0,-25.0,
22.0,-1.0,-24.0,
22.0,-1.0,-23.0,
22.0,-1.0,-22.0,
22.0,-1.0,-21.0,726.5106627246197
22.0,-1.0,-20.0,716.7159826922185
22.0,-1.0,-19.0,713.4682426961937
22.0,-1.0,-18.0,712.6681550958153
22.0,-1.0,-17.0,713.1642647969156
22.0,-1.0,-16.0,711.8017308164059
22.0,-1.0,-15.0,710.7041645516802
22.0,-1.0,-14.0,710.3529632111583
22.0,-1.0,-13.0,711.349941380797
22.0,-1.0,-12.0,709.0423283569986
22.0,-1.0,-11.0,706.4384944597921
22.0,-1.0,-10.0,704.894963522368
22.0,-1.0,-9.0,701.8490537119989
22.0,-1.0,-8.0,687.1213690795877
22.0,-1.0,-7.0,683.2097970261332
22.0,-1.0,-6.0,677.971154859683
22.0,-1.0,-5.0,669.8516914569841
22.0,-1.0,-4.0,658.7907953606611
22.0,-1.0,-3.0,654.2140347311017
22.0,-1.0,-2.0,642.7862266871019
22.0,-1.0,-1.0,632.3513532097826
22.0,-1.0,0.0,620.0000000000001
22.0,-1.0,1.0,641.2803498054433
22.0,-1.0,2.0,653.5511590941982
22.0,-1.0,3.0,669.8150882569369
22.0,-1.0,4.0,678.1216624295704
22.0,-1.0,5.0,689.8326657175899
22.0,-1.0,6.0,692.3519112846503
22.0,-1.0,7.0,702.9459963799726
22.0,-1.0,8.0,707.3930813441021
22.0,-1.0,9.0,708.9658570671564
22.0,-1.0,10.0,712.284460315435
22.0,-1.0,11.0,719.2510832378795
22.0,-1.0,12.0,730.9633387805595
22.0,-1.0,13.0,748.3551478033589
22.0,-1.0,14.0,754.0610808922656
22.0,-1.0,15.0,759.9141157006402
22.0,-1.0,16.0,765.5784738529371
22.0,-1.0,17.0,771.1048166716615
22.0,-1.0,18.0,780.2183809691708
22.0,-1.0,19.0,787.585739138422
22.0,-1.0,20.0,790.8610989653839
22.0,-1.0,21.0,790.8804796487366
22.0,-1.0,22.0,
22.0,-1.0,23.0,
22.0,-1.0,24.0,
22.0,-1.0,25.0,
22.0,-1.0,26.0,
22.0,-1.0,27.0,
22.0,0.0,-27.0,
22.0,0.0,-26.0,
22.0,0.0,-25.0,
22.0,0.0,-24.0,
22.0,0.0,-23.0,
22.0,0.0,-22.0,661.2500000000094
22.0,0.0,-21.0,739.9999999999999
22.0,0.0,-20.0,716.3636363636352
22.0,0.0,-19.0,709.9999999999998
22.0,0.0,-18.0,710.0
22.0,0.0,-17.0,709.9999999999998
22.0,0.0,-16.0,710.0000000000002
22.0,0.0,-15.0,710.0000000000002
22.0,0.0,-14.0,710.0
22.0,0.0,-13.0,712.8409090909095
22.0,0.0,-12.0,710.0000000000002
22.0,0.0,-11.0,710.0
22.0,0.0,-10.0,710.0000000000001
22.0,0.0,-9.0,710.0000000000002
22.0,0.0,-8.0,680.0
22.0,0.0,-7.0,680.0000000000001
22.0,0.0,-6.0,680.0
22.0,0.0,-5.0,670.0000000000001
22.0,0.0,-4.0,659.9999999999999
22.0,0.0,-3.0,659.965909090909
22.0,0.0,-2.0,640.0000000000001
22.0,0.0,-1.0,640.0
22.0,0.0,0.0,640.0
22.0,0.0,1.0,660.0
22.0,0.0,2.0,660.0
22.0,0.0,3.0,680.0000000000001
22.0,0.0,4.0,680.0000000000002
22.0,0.0,5.0,690.0000000000002
22.0,0.0,6.0,689.9999999999999
22.0,0.0,7.0,710.0
22.0,0.0,8.0,710.0000000000001
22.0,0.0,9.0,710.0
22.0,0.0,10.0,710.0000000000002
22.0,0.0,11.0,719.9999999999999
22.0,0.0,12.0,740.0000000000001
22.0,0.0,13.0,770.0000000000001
22.0,0.0,14.0,770.0000000000001
22.0,0.0,15.0,770.0000000000001
22.0,0.0,16.0,770.0000000000002
22.0,0.0,17.0,770.0000000000001
22.0,0.0,18.0,780.0000000000001
22.0,0.0,19.0,779.9999999999998
22.0,0.0,20.0,790.0000000000001
22.0,0.0,21.0,790.0000000000001
22.0,0.0,22.0,859.9999999999997
22.0,0.0,23.0,
22.0,0.0,24.0,
22.0,0.0,25.0,
22.0,0.0,26.0,
22.0,0.0,27.0,
22.0,1.0,-27.0,
22.0,1.0,-26.0,
22.0,1.0,-25.0,
22.0,1.0,-24.0,
22.0,1.0,-23.0,
22.0,1.0,-22.0,
22.0,1.0,-21.0,726.6466803382249
22.0,1.0,-20.0,716.7071177893519
22.0,1.0,-19.0,713.4682426961937
22.0,1.0,-18.0,712.6681550958153
22.0,1.0,-17.0,713.1752016278878
22.0,1.0,-16.0,712.0259961367036
22.0,1.0,-15.0,710.505924368362
22.0,1.0,-14.0,710.3729880256216
22.0,1.0,-13.0,711.3471985283882
22.0,1.0,-12.0,709.0423283569986
22.0,1.0,-11.0,706.7476171986225
22.0,1.0,-10.0,704.894963522368
22.0,1.0,-9.0,702.4158773577001
22.0,1.0,-8.0,686.8526264478714
22.0,1.0,-7.0,683.2097970261332
22.0,1.0,-6.0,677.8796552930021
22.0,1.0,-5.0,669.8516914569841
22.0,1.0,-4.0,661.7947635465055
22.0,1.0,-3.0,658.5868631514279
22.0,1.0,-2.0,650.0495894462396
22.0,1.0,-1.0,647.4550051354734
22.0,1.0,0.0,640.0
22.0,1.0,1.0,655.636202816848
22.0,1.0,2.0,662.9096248978466
22.0,1.0,3.0,674.3829210221642
22.0,1.0,4.0,679.3776091775413
22.0,1.0,5.0,689.8326657175899
22.0,1.0,6.0,692.3519112846503
22.0,1.0,7.0,704.2872075517663
22.0,1.0,8.0,707.1933071859995
22.0,1.0,9.0,710.4184623838072
22.0,1.0,10.0,712.2253915760755
22.0,1.0,11.0,719.9324982963449
22.0,1.0,12.0,730.9633387805595
22.0,1.0,13.0,748.3551478033589
22.0,1.0,14.0,753.7557248967281
22.0,1.0,15.0,759.9141157006402
22.0,1.0,16.0,765.7094061838611
22.0,1.0,17.0,771.4167693540581
22.0,1.0,18.0,780.2507710398459
22.0,1.0,19.0,788.0828809768527
22.0,1.0,20.0,790.8026922775854
22.0,1.0,21.0,790.8804796487366
22.0,1.0,22.0,
22.0,1.0,23.0,
22.0,1.0,24.0,
22.0,1.0,25.0,
22.0,1.0,26.0,
22.0,1.0,27.0,
22.0,2.0,-27.0,
22.0,2.0,-26.0,
22.0,2.0,-25.0,
22.0,2.0,-24.0,
22.0,2.0,-23.0,
22.0,2.0,-22.0,
22.0,2.0,-21.0,
22.0,2.0,-20.0,716.8970636335584
22.0,2.0,-19.0,715.386187124971
22.0,2.0,-18.0,714.3028880052342
22.0,2.0,-17.0,715.0211915972498
22.0,2.0,-16.0,713.1463756324575
22.0,2.0,-15.0,711.0935688111684
22.0,2.0,-14.0,710.5481524997128
22.0,2.0,-13.0,710.5257651433227
22.0,2.0,-12.0,708.5127342215281
22.0,2.0,-11.0,705.0178315962208
22.0,2.0,-10.0,702.0718691980509
22.0,2.0,-9.0,697.3415658019139
22.0,2.0,-8.0,690.2489034114027
22.0,2.0,-7.0,684.2926875523516
22.0,2.0,-6.0,676.849199859823
22.0,2.0,-5.0,669.8559616517072
22.0,2.0,-4.0,664.0786674816447
22.0,2.0,-3.0,666.298146885517
22.0,2.0,-2.0,670.8109888141757
22.0,2.0,-1.0,670.3553528858969
22.0,2.0,0.0,670.0
22.0,2.0,1.0,672.5672513580413
22.0,2.0,2.0,672.9754517945938
22.0,2.0,3.0,677.2237668684678
22.0,2.0,4.0,682.0918027069532
22.0,2.0,5.0,689.7401295594241
22.0,2.0,6.0,693.7196267524404
22.0,2.0,7.0,701.1280230861364
22.0,2.0,8.0,703.9044118541009
22.0,2.0,9.0,708.1728457021223
22.0,2.0,10.0,713.218917891009
22.0,2.0,11.0,719.8951697332081
22.0,2.0,12.0,727.1875346109634
22.0,2.0,13.0,735.0260183737632
22.0,2.0,14.0,743.8262615826274
22.0,2.0,15.0,754.7376922478586
22.0,2.0,16.0,763.3437299785071
22.0,2.0,17.0,772.4758934044148
22.0,2.0,18.0,780.3894478744568
22.0,2.0,19.0,792.5527286478467
22.0,2.0,20.0,790.1576342476907
22.0,2.0,21.0,
22.0,2.0,22.0,
22.0,2.0,23.0,
22.0,2.0,24.0,
22.0,2.0,25.0,
22.0,2.0,26.0,
22.0,2.0,27.0,
22.0,3.0,-27.0,
22.0,3.0,-26.0,
22.0,3.0,-25.0,
22.0,3.0,-24.0,
22.0,3.0,-23.0,
22.0,3.0,-22.0,
22.0,3.0,-21.0,
22.0,3.0,-20.0,
22.0,3.0,-19.0,715.4860020491482
22.0,3.0,-18.0,714.3826276113824
22.0,3.0,-17.0,715.1142425527643
22.0,3.0,-16.0,713.2046831583381
22.0,3.0,-15.0,711.1138344435047
22.0,3.0,-14.0,710.5583106689198
22.0,3.0,-13.0,710.4781853934534
22.0,3.0,-12.0,708.485172735552
22.0,3.0,-11.0,704.366476511844
22.0,3.0,-10.0,701.498576452674
22.0,3.0,-9.0,697.1069841543833
22.0,3.0,-8.0,691.2644496898192
22.0,3.0,-7.0,684.3722381272969
22.0,3.0,-6.0,675.467283952621
